Course ID,Section,Date,Professor,Professor Score,Difficulty
HUMA 12050,1,Autumn 2020,Elizabeth Tavella,5.90428801401377,N/A
HUMA 12050,1,Autumn 2020,Timothy Clark,7.412943468186300,N/A
HUMA 12050,1,Autumn 2020,Samuel Lasman,9.772,N/A
ARCH 24194,1,Autumn 2020,Andrew Schachman,9.066000000000000,N/A
BIOS 23405,1,Winter 2020,Jill Mateo,5.745586662012330,N/A
BIOS 23405,1,Winter 2021,Kristina Pagel,9.262,N/A
LATN 21600,1,Autumn 2020,Brian Krostenko,9.8,N/A
GRMN 21503,1,Winter 2020,Nicole Burgoyne,10.0,N/A
BIOS 21237,1,Winter 2020,"Richard Fehon, Edwin L Ferguson",N/A,N/A
ENGL 20001,1,Autumn 2020,"C. Snorton, Allison Reed",9.782,N/A
ENGL 20001,1,Autumn 2019,"Lauren G Berlant,Kristen Schilt",9.214125534565780,N/A
BUSN 20520,1,Autumn 2020,Levi DeValve,6.4370490944796,N/A
BUSN 20520,1,Spring 2020,Levi DeValve,9.784000000000000,N/A
BUSN 20520,2,Autumn 2020,Levi DeValve,7.139979337627720,N/A
BUSN 20520,2,Spring 2020,Levi DeValve,9.14843036173382,N/A
CMSC 27410,1,Spring 2016,Laszlo Babai,9.703333333333330,11.31
CMSC 27410,1,Spring 2020,Laszlo Babai,8.462177285366180,N/A
TAML 10300,1,Spring 2016,E. Annamalai,9.335,3.33
TAML 10300,1,Spring 2020,E. Annamalai,10.0,N/A
LING 27980,1,Winter 2020,Emre Hakguder,9.967,N/A
CMLT 23401,1,Autumn 2020,Angelina Ilieva,6.3300398624714400,N/A
CMLT 23401,1,Winter 2016,Angelina Ilieva,6.082060803926420,4.33
CMLT 23401,1,Spring 2017,Angelina Ilieva,9.773333333333330,6.44
CMLT 23401,1,Autumn 2019,Angelina Ilieva,8.085501853513870,N/A
CMLT 23401,1,Winter 2015,Angelina Ilieva,4.966736471516590,5.00
CMSC 23500,1,Spring 2015,Adam Shaw,9.55643886740144,12.47
CMSC 23500,1,Winter 2016,Aaron Elmore,7.378996277663070,10.78
CMSC 23500,1,Winter 2017,Aaron Elmore,9.551666666666670,10.36
CMSC 23500,1,Winter 2018,Aaron Elmore,9.084903936565180,11.00
CMSC 23500,1,Winter 2020,Aaron Elmore,5.92885625381685,N/A
CMSC 23500,1,Winter 2021,Aaron Elmore,6.30990760074059,N/A
CMSC 23500,2,Winter 2020,Raul Castro Fernandez,5.987219443394310,N/A
CMSC 23500,2,Winter 2021,Raul Castro Fernandez,4.790074873256370,N/A
STAT 26100,1,Autumn 2020,Wei Biao Wu,7.869867360986410,N/A
STAT 26100,1,Winter 2015,Wei Biao Wu,7.459218291734000,12.50
STAT 26100,1,Winter 2016,Wei Biao Wu,9.355,11.58
STAT 26100,1,Autumn 2017,Wei Biao Wu,6.579418507212550,10.09
STAT 26100,1,Autumn 2019,Wei Biao Wu,6.381572813790630,N/A
MATH 29700,8,Autumn 2016,,10.0,15.00
JWSC 25200,1,Spring 2020,Ari Almog,8.668,N/A
ENST 23289,1,Winter 2020,John Timothy Wootton,N/A,N/A
ENST 21800,1,Winter 2015,Sabina Shaikh,7.83997364142873,5.44
ENST 21800,1,Autumn 2016,Sabina Shaikh,7.900566998647870,6.00
ENST 21800,1,Autumn 2019,Sabina Shaikh,9.379,N/A
HIST 10900,1,Spring 2016,Rochona Majumdar,4.9343410917250400,5.10
HIST 10900,1,Spring 2017,Dipesh Chakrabarty,9.575555555555560,6.24
HIST 10900,1,Spring 2020,Dipesh Chakrabarty,7.988695686302490,N/A
ENGL 10800,1,Autumn 2020,Cooper Long,8.293346671059330,N/A
ENGL 10800,1,Spring 2016,Mikki Kressbach,9.37111111111111,6.15
ENGL 10800,1,Winter 2015,Daniel Johnson,6.845003643914660,6.06
ENGL 10800,1,Winter 2016,Jordan Schonig,9.356516018249520,3.77
ENGL 10800,1,Autumn 2015,Zachary Campbell,7.055586503871870,4.11
ENGL 10800,1,Autumn 2014,Jacqueline Stewart,6.092217696446930,4.82
ENGL 10800,1,Winter 2021,Kara Keeling,6.0659938902033600,N/A
ENGL 10800,1,Winter 2020,David Burnham,7.432195832958960,N/A
ENGL 10800,1,Autumn 2019,Francesca Lambert,9.758175207403640,N/A
ENGL 10800,1,Autumn 2016,Takuya Tsunoda,6.4929636507033300,4.38
ENGL 10800,1,Spring 2017,Shannon Tarbell,8.251511542390870,2.88
ENGL 10800,1,Winter 2017,William Carroll,7.169536241143960,3.95
ENGL 10800,2,Autumn 2020,Andrew Pettinelli,6.30490564756856,N/A
ENGL 10800,2,Spring 2016,Nathan Holmes,7.844543312667850,4.50
ENGL 10800,2,Winter 2021,Tanya Desai,5.726960076671960,N/A
ENGL 10800,2,Winter 2020,Aurore Spiers,5.751052492337800,N/A
ENGL 10800,2,Spring 2020,Jenisha Borah,8.830454481016700,N/A
ENGL 10800,2,Autumn 2019,Zain Jamshaid,5.885618417243200,N/A
ENGL 10800,2,Autumn 2016,Salome Skvirsky,5.325756719611580,6.44
ENGL 10800,2,Spring 2017,Takuya Tsunoda,9.333147377213390,5.33
ENGL 10800,2,Winter 2017,Takuya Tsunoda,7.6027916379646,4.38
ENGL 10800,3,Autumn 2020,Tyler Schroeder,6.252465382810710,N/A
ENGL 10800,3,Winter 2021,Noa Merkin,8.231890103527110,N/A
ENGL 10800,3,Spring 2020,Ian Jones,6.770886459612450,N/A
ENGL 10800,3,Winter 2017,Amy Stebbins,6.126352125284110,5.45
ENGL 10800,4,Spring 2020,Jennifer Wild,6.491670669981130,N/A
HIPS 25001,1,Spring 2017,Matthew Boyle,9.644444444444440,6.81
HIPS 25001,1,Autumn 2019,Matthew Boyle,8.188995230820820,N/A
LACS 16100,1,Autumn 2020,Emilio Kouri,5.4221550019770700,N/A
LACS 16100,1,Autumn 2014,"Ramon Gutierrez,Rosario Granados",3.6967536575721600,5.85
LACS 16100,1,Autumn 2015,Emilio Kouri,7.095891656781340,6.11
LACS 16100,1,Autumn 2016,Alan Kolata,8.726284104389090,5.14
LACS 16100,1,Autumn 2019,Emilio Kouri,9.421,N/A
LACS 16100,2,Autumn 2020,Emilio Kouri,6.909923882957690,N/A
GNSE 21001,1,Autumn 2020,Richard A Shweder,7.803356850139790,N/A
GNSE 21001,1,Autumn 2014,Richard A Shweder,8.78,4.93
GNSE 21001,1,Autumn 2015,Richard A Shweder,8.729460277922760,3.97
GNSE 21001,1,Autumn 2016,Richard A Shweder,8.042172714969260,4.55
GNSE 21001,1,Autumn 2019,Richard A Shweder,7.641099949872620,N/A
SOSC 26100,1,Autumn 2020,Emilio Kouri,5.4221550019770700,N/A
SOSC 26100,1,Autumn 2014,"Ramon Gutierrez,Rosario Granados",3.6967536575721600,5.85
SOSC 26100,1,Autumn 2015,Emilio Kouri,7.095891656781340,6.11
SOSC 26100,1,Autumn 2016,Alan Kolata,8.726284104389090,5.14
SOSC 26100,1,Autumn 2019,Emilio Kouri,9.421,N/A
SOSC 26100,2,Autumn 2020,Emilio Kouri,6.909923882957690,N/A
GLST 26382,1,Winter 2021,Diana Schwartz Francisco,9.802,N/A
REES 22009,1,Winter 2020,Malynne Sternstein,9.76,N/A
BANG 10200,1,Winter 2018,Mandira Bhaduri,10.0,4.00
BANG 10200,1,Winter 2019,Mandira Bhaduri,9.835,3.67
HMRT 24701,1,Autumn 2020,Susan Gzesh,6.298946861507810,N/A
HMRT 24701,1,Winter 2015,Susan Gzesh,6.96251153179084,4.33
HMRT 24701,1,Winter 2021,Susan Gzesh,8.178307317613200,N/A
HMRT 24701,1,Winter 2020,Susan Gzesh,6.206733200487100,N/A
HMRT 24701,1,Autumn 2016,Susan Gzesh,9.612222222222220,4.98
HIST 29678,1,Winter 2021,Michael Paul Rossi,6.542438698270620,N/A
HIST 29678,1,Autumn 2019,Michael Paul Rossi,9.765,N/A
HEBR 15001,9,Spring 2017,,10.0,2.00
HEBR 15001,9,Spring 2019,,9.5,3.80
PBPL 22200,1,Winter 2017,James A Leitzel,7.841775730087910,5.32
PBPL 22200,1,Winter 2020,James A Leitzel,7.783982182318520,N/A
PBPL 22200,1,Winter 2021,James A Leitzel,8.78,N/A
PBPL 22200,1,Winter 2015,James A Leitzel,7.541272795220200,6.50
PBPL 22200,1,Winter 2016,James A Leitzel,5.045757992708000,6.59
AKKD 10501,1,Autumn 2020,Susanne Paulus,9.5,N/A
AKKD 10501,1,Autumn 2018,Susanne Paulus,9.44,6.17
AKKD 10501,1,Autumn 2019,Susanne Paulus,N/A,N/A
PBPL 21220,1,Autumn 2019,Evan Carver,9.5,N/A
PBPL 25704,1,Autumn 2020,Sarah E. Fredericks,9.822,N/A
PHIL 29601,1,Autumn 2020,Benjamin Callard,7.10767988453774,N/A
PHIL 29601,1,Autumn 2014,Jason Bridges,9.864444444444440,6.67
PHIL 29601,1,Autumn 2015,Josef J Stern,5.790421686930420,6.00
PHIL 29601,1,Autumn 2016,Jason Bridges,9.048885935344790,6.00
PHIL 29601,1,Autumn 2019,Jason Bridges,6.921860942880890,N/A
LATN 21300,1,Winter 2017,Shadi Bartsch,9.159310006419990,8.33
LATN 21300,1,Spring 2020,Michele Lowrie,9.32,N/A
ECON 22650,1,Winter 2015,David W Galenson,3.918571282914020,8.00
ECON 22650,1,Winter 2016,David W Galenson,4.713635900180980,7.67
ECON 22650,1,Winter 2020,David W Galenson,9.025,N/A
ECON 22650,1,Winter 2021,David W Galenson,4.181395019244990,N/A
KORE 10300,1,Spring 2016,Jieun Kim,9.8,3.40
KORE 10300,1,Spring 2017,Jieun Kim,10.0,4.40
KORE 10300,1,Spring 2018,Won Na,9.835,4.88
KORE 10300,1,Spring 2019,Won Na,10.0,3.63
KORE 10300,1,Spring 2020,Rachel Bahng,9.956,N/A
KORE 10300,2,Spring 2017,Jieun Kim,9.9,5.63
KORE 10300,2,Spring 2018,Won Na,9.875,5.14
KORE 10300,2,Spring 2019,Rachel Bahng,10.0,5.20
KORE 10300,2,Spring 2020,Won Na,6.58806871130071,N/A
KORE 10300,3,Spring 2019,Won Na,9.93,3.00
ENST 26511,1,Winter 2020,Brodwyn Fischer,9.832000000000000,N/A
MDVL 20601,1,Autumn 2020,Ahmed El Shamsy,8.553892526847000,N/A
MDVL 20601,1,Autumn 2019,Tahera Qutbuddin,6.9700239404930100,N/A
MDVL 20601,2,Autumn 2020,Nicholas Longworth,10.0,N/A
EALC 21207,1,Autumn 2020,Alia Breitwieser,9.868,N/A
TAPS 23930,1,Autumn 2020,Mickle Maher,7.843506823869350,N/A
TAPS 23930,1,Autumn 2019,Mickle Maher,9.450000000000000,N/A
ARTH 17002,1,Autumn 2020,Dario Donetti,5.639299179447180,N/A
ARTH 17002,1,Spring 2020,Dario Donetti,9.56,N/A
ARTH 17002,2,Autumn 2020,Dario Donetti,6.855520625243740,N/A
ARTH 17002,2,Spring 2020,Dario Donetti,6.428176192030050,N/A
BIOS 26211,1,Winter 2020,Dmitry Kondrashov,N/A,N/A
CRES 10900,0,Winter 2015,James Ketelaar,8.292319030179570,5.44
CRES 10900,0,Winter 2016,James Ketelaar,6.412700662693880,5.63
CRES 10900,1,Winter 2017,James Ketelaar,9.543333333333330,4.98
CRES 10900,1,Winter 2020,Michael Fisch,5.692702804984040,N/A
CRES 10900,1,Winter 2021,James Ketelaar,5.46268943288422,N/A
CRES 10900,9,(2156) Summer 2015,James Ketelaar,4.906226784819580,6.50
LING 26020,1,Spring 2017,Chris Kennedy,9.653333333333330,5.08
STAT 22600,1,Winter 2015,Mei Wang,7.8837831687275100,7.50
STAT 22600,1,Winter 2016,Yibi Huang,6.240935936384800,6.23
STAT 22600,1,Winter 2018,Linda Collins,9.183333333333330,7.08
STAT 22600,1,Winter 2020,Yibi Huang,5.762289418517310,N/A
STAT 22600,1,Winter 2021,Yibi Huang,5.715168032465280,N/A
ARTV 23931,1,Winter 2016,Judy Hoffman,9.86111111111111,10.00
ARTV 23931,1,Winter 2017,Judy Hoffman,7.949602417742400,9.20
ARTV 23931,1,Winter 2020,Judy Hoffman,9.174946430052240,N/A
CRES 16101,1,Autumn 2020,Emilio Kouri,5.4221550019770700,N/A
CRES 16101,1,Autumn 2014,"Ramon Gutierrez,Rosario Granados",3.6967536575721600,5.85
CRES 16101,1,Autumn 2015,Emilio Kouri,7.095891656781340,6.11
CRES 16101,1,Autumn 2016,Alan Kolata,8.726284104389090,5.14
CRES 16101,1,Autumn 2019,Emilio Kouri,9.421,N/A
CRES 16101,2,Autumn 2020,Emilio Kouri,6.909923882957690,N/A
ENGL 25318,1,Spring 2020,Abhishek Bhattacharyya,9.802,N/A
CMSC 23000,1,Autumn 2020,Haryadi Gunawi,6.902930301669220,N/A
CMSC 23000,1,Autumn 2014,Haryadi Gunawi,3.3641672810786500,19.25
CMSC 23000,1,Autumn 2015,Haryadi Gunawi,6.711814492778190,23.24
CMSC 23000,1,Autumn 2017,Haryadi Gunawi,9.625,22.24
CMSC 23000,1,Autumn 2019,Haryadi Gunawi,5.728761348260010,N/A
CMSC 23000,1,Autumn 2016,Haryadi Gunawi,6.569441153456100,21.40
CMSC 25400,1,Autumn 2015,Imre Kondor,8.478333333333330,16.24
CMSC 25400,1,Autumn 2017,Imre Kondor,5.703382686589480,15.83
CMSC 25400,1,Winter 2015,Imre Kondor,5.972547765090250,10.68
CMSC 25400,1,Winter 2017,Imre Kondor,6.9999249157871700,14.83
STAT 22400,1,Autumn 2020,James Dignam,6.0473475082981300,N/A
STAT 22400,1,Autumn 2014,James Dignam,6.8124141442152700,6.70
STAT 22400,1,Autumn 2015,James Dignam,6.505894198055230,7.04
STAT 22400,1,Autumn 2016,Lin Chen,5.968439456921900,7.25
STAT 22400,1,Autumn 2017,Lin Chen,5.4557272309676,8.23
STAT 22400,1,Spring 2015,Kendra Burbank,6.157501021053990,7.69
STAT 22400,1,Spring 2016,Kendra Burbank,5.795357703746260,6.89
STAT 22400,1,Spring 2020,Kendra Burbank,9.41,N/A
STAT 22400,1,Autumn 2019,Lin Chen,5.171894655525150,N/A
STAT 22400,2,Autumn 2020,Yibi Huang,5.386318931048440,N/A
STAT 22400,2,Autumn 2017,Linda Collins,7.337247879839160,8.76
STAT 22400,2,Autumn 2019,Kendra Burbank,5.956770782103780,N/A
ENSC 13400,1,Autumn 2019,Douglas R Macayeal,7.896814980632030,N/A
ENSC 13400,1,Autumn 2016,Douglas R Macayeal,8.79,2.81
LLSO 26509,1,Spring 2020,Brodwyn Fischer,9.33,N/A
MUSI 17011,1,Autumn 2014,Matthew Sheppard,7.762311860325110,3.38
MUSI 17011,1,Autumn 2015,Matthew Sheppard,6.715820456217810,2.93
MUSI 17011,1,Autumn 2016,Matthew Sheppard,9.439050772626930,3.05
MUSI 17011,1,Spring 2015,Matthew Sheppard,6.005824469864210,3.60
MUSI 17011,1,Spring 2016,Matthew Sheppard,6.64711151247575,3.57
MUSI 17011,1,Spring 2017,Matthew Sheppard,8.47530403371463,4.19
MUSI 17011,1,Winter 2015,,5.439081543915980,3.50
MUSI 17011,1,Winter 2017,Matthew Sheppard,9.755555555555560,3.75
LACS 20500,1,Winter 2021,Ana Maria Lima,10.0,N/A
PHSC 12620,1,Spring 2020,Edward W Kolb,5.874348709481320,N/A
PHSC 12620,1,Winter 2021,Edward W Kolb,9.538,N/A
PHSC 12620,1,Spring 2017,"Edward W Kolb,Wendy Freedman",5.855955224501320,4.53
PHSC 12620,9,Spring 2017,Angela V Olinto,5.882519880509010,7.50
PLSC 27600,1,Winter 2016,John J Mearsheimer,9.432222222222220,7.14
PLSC 27600,1,Winter 2020,John J Mearsheimer,7.329913540975600,N/A
SOSC 26200,1,Winter 2016,Mauricio Tenorio,4.4548027851451400,5.08
SOSC 26200,1,Winter 2015,Mauricio Tenorio,6.27631172725569,4.93
SOSC 26200,1,Winter 2017,Dain Borges,7.414547019517350,4.79
SOSC 26200,1,Winter 2020,Dain Borges,5.9500632734542300,N/A
SOSC 26200,1,Winter 2021,Dain Borges,9.308,N/A
ENST 25910,1,Autumn 2020,Kevin Credit,9.952,N/A
SSAD 25002,1,Autumn 2020,Marci Ybarra,9.04922663131173,N/A
SSAD 25002,1,Winter 2020,Waldo Johnson Jr,9.879,N/A
ENGL 24951,1,Winter 2017,Katharine Mershon,10.0,3.67
BIOS 26403,1,Spring 2020,Nicolas Chevrier,9.474,N/A
ECMA 31130,1,Autumn 2020,Thibaut Lamadon,8.802,N/A
CHDV 20773,1,Spring 2017,Sevda Numanbayraktaroglu,8.666666666666670,6.46
MENG 23150,1,Winter 2021,Mustafa Guler,9.944000000000000,N/A
HIST 25300,1,Winter 2016,Edward M Cook Jr,6.148612488600090,4.00
HIST 25300,1,Winter 2020,Edward M Cook Jr,9.51,N/A
CRES 27900,1,Spring 2016,Bruce Cumings,10.0,5.50
CRES 27900,1,Spring 2020,Bruce Cumings,8.766525892646020,N/A
LATN 20300,1,Spring 2015,Michele Lowrie,8.8,5.70
LATN 20300,1,Spring 2016,Michael I. Allen,8.415,4.75
LATN 20300,1,Spring 2017,Natalie Trevino,7.7,11.33
LATN 20300,1,Spring 2018,Michael I. Allen,8.875,5.33
LATN 20300,1,Spring 2020,Rebekah Spearman,9.8,N/A
LATN 20300,2,Spring 2017,Emily Austin,8.995000000000000,7.29
LATN 20300,2,Spring 2018,Alethea Roe,9.34,3.00
MAAD 15620,1,Winter 2021,Thomas Lamarre,9.724,N/A
CRES 24111,1,Autumn 2019,Leah M. Feldman,9.225,N/A
ANTH 24003,1,Autumn 2020,Deirdre Lyons,4.965134215795910,N/A
ANTH 24003,1,Spring 2016,Kaushik Sunder Rajan,7.34990190044412,8.00
ANTH 24003,1,Autumn 2016,Trish Kahle,8.936722925822870,5.83
ANTH 24003,1,Winter 2017,Elizabeth Fretwell,6.870454754288790,4.11
ANTH 24003,1,Spring 2017,Dan Slater,6.859943047356510,5.00
ANTH 24003,1,Spring 2020,Jaewoong Jeon,9.314396848100280,N/A
ANTH 24003,1,Autumn 2019,Sunit Singh,9.417433750292570,N/A
ANTH 24003,1,Autumn 2015,Kyle Gardner,8.387626106328940,5.88
ANTH 24003,2,Autumn 2020,Mareike Winchell,6.745103164902610,N/A
ANTH 24003,2,Spring 2016,Pierre Sean Brotherton,6.753378583378840,6.80
ANTH 24003,2,Spring 2017,Emily Fransee,7.335843526151700,4.14
ANTH 24003,2,Spring 2020,Tasneem Mandviwala,9.858,N/A
ANTH 24003,2,Autumn 2019,Matthew Furlong,5.0885769900918,N/A
ANTH 24003,3,Spring 2016,Deirdre Lyons,6.645052372737860,6.29
ANTH 24003,3,Spring 2017,Pierre Sean Brotherton,7.6202928539024600,7.80
ANTH 28110,1,Autumn 2019,Zeresenay Alemseged,N/A,N/A
CMSC 22000,1,Spring 2020,Borja Sotomayor Basilio,9.754000000000000,N/A
EALC 10510,1,Winter 2021,Michael Bourdaghs,9.978,N/A
LLSO 21301,1,Autumn 2020,Steven Pincus,9.522,N/A
BUSN 20405,1,Autumn 2020,G M Constantinides,4.96197223025745,N/A
BUSN 20405,1,Autumn 2019,G M Constantinides,9.463000000000000,N/A
BIOS 29300,1,Winter 2020,"Sarah London, Gregory Norman",8.922,N/A
BIOS 29300,1,Winter 2021,"Leslie Kay, Sarah London",5.638328890011010,N/A
SOCI 20140,1,Spring 2016,Omar McRoberts,7.052602097523210,7.40
SOCI 20140,1,Spring 2015,Omar McRoberts,6.904704007621410,7.17
SOCI 20140,1,Spring 2017,Omar McRoberts,9.557777777777780,6.82
PBPL 28765,1,Winter 2021,"Scott Gehlbach, Zhaotian Luo",9.654,N/A
CLCV 14119,1,Winter 2020,Seth Estrin,9.189,N/A
DIGS 20005,1,Winter 2020,Michael Fox,4.766,N/A
DIGS 20005,1,Winter 2021,Miller Prosser,9.720000000000000,N/A
PLSC 28765,1,Winter 2021,"Scott Gehlbach, Zhaotian Luo",9.654,N/A
HIST 27012,1,Autumn 2015,Kathleen Belew,9.874444444444440,6.56
TAML 10100,1,Autumn 2015,E. Annamalai,8.92,3.20
TAML 10100,1,Autumn 2019,E. Annamalai,N/A,N/A
TAPS 21700,1,Autumn 2014,Pamela Pascoe,9.685555555555560,3.92
TAPS 21700,1,Spring 2016,Pamela Pascoe,7.8273399547145800,4.83
GNSE 25222,1,Autumn 2020,Parysa Mostajir,9.520000000000000,N/A
GEEZ 10101,1,Autumn 2019,Rebecca Hasselbach,N/A,N/A
NEHC 20004,1,Autumn 2020,Susanne Paulus,9.694,N/A
NEHC 20004,1,Autumn 2014,Christopher Woods,6.0481255785659500,4.14
NEHC 20004,1,Autumn 2015,Susanne Paulus,5.942555351744760,2.72
NEHC 20004,1,Autumn 2016,Christopher Woods,5.949731094215040,4.35
NEHC 20004,1,Autumn 2019,Susanne Paulus,8.707639175546440,N/A
SOSC 12500,1,Winter 2020,Ingrid Becker,5.7853868792478100,N/A
SOSC 12500,1,Winter 2021,Jenna Henderson,6.078839915336260,N/A
SOSC 12500,2,Winter 2020,Ingrid Becker,6.522681649453830,N/A
SOSC 12500,2,Winter 2021,Kara Peruccio,9.584,N/A
SOSC 12500,3,Winter 2020,Do Dom Kim,5.175653761473740,N/A
SOSC 12500,3,Winter 2021,Kara Peruccio,6.417990321105310,N/A
SOSC 12500,4,Winter 2020,Damien Bright,8.455584509514040,N/A
SOSC 12500,4,Winter 2021,Zachary Sheldon,5.410637722162540,N/A
SOSC 12500,5,Winter 2020,Suchismita Das,6.0412421957264000,N/A
SOSC 12500,5,Winter 2021,Moodjalin Sudcharoen,5.442996500707300,N/A
SOSC 12500,6,Winter 2020,Suchismita Das,5.042601697529220,N/A
SOSC 12500,6,Winter 2021,Patrick Lewis,8.199849392144140,N/A
SOSC 12500,7,Winter 2020,Blake Smith,5.195960539890870,N/A
SOSC 12500,7,Winter 2021,Moodjalin Sudcharoen,6.1313242216998700,N/A
SOSC 12500,8,Winter 2021,Blake Smith,5.124986438911280,N/A
SOSC 12500,9,Winter 2020,Chloethiel Ahmann,9.486360203788590,N/A
SOSC 12500,9,Winter 2021,Blake Smith,5.897294376668550,N/A
SOSC 12500,1,Winter 2020,Chloethiel Ahmann,6.971413714249250,N/A
SOSC 12500,1,Winter 2021,Eric L Santner,6.008101745391890,N/A
SOSC 12500,1,Winter 2020,Eric L Santner,5.996787808847150,N/A
SOSC 12500,1,Winter 2021,Shannon L Dawdy,5.610815409651240,N/A
SOSC 12500,1,Winter 2020,Eike Marten,5.820221976409020,N/A
SOSC 12500,1,Winter 2021,William Mazzarella,9.348000000000000,N/A
SOSC 12500,1,Winter 2020,Whitney Johnson,6.028889373424520,N/A
SOSC 12500,1,Winter 2021,Talia Gordon,6.446702900477560,N/A
SOSC 12500,1,Winter 2020,Eike Marten,6.19534648315766,N/A
SOSC 12500,1,Winter 2021,Brinton Ahlin,6.550411087120690,N/A
SOSC 12500,1,Winter 2020,Sean Dowdy,7.186252119252490,N/A
SOSC 12500,1,Winter 2021,Constantine Nakassis,5.337998489666980,N/A
SOSC 12500,1,Winter 2020,Constantine Nakassis,6.530599857475620,N/A
SOSC 12500,1,Winter 2021,Ingrid Becker,7.957981727097710,N/A
SOSC 12500,1,Winter 2020,Whitney Johnson,7.936229804613960,N/A
SOSC 12500,1,Winter 2021,Sean Dowdy,6.874675565577170,N/A
SOSC 12500,1,Winter 2020,John J Macaloon,5.693724151501290,N/A
SOSC 12500,1,Winter 2021,Sean Dowdy,6.080639657941480,N/A
SOSC 12500,1,Winter 2020,Elham Mireshghi,6.772553420053390,N/A
SOSC 12500,1,Winter 2021,Brinton Ahlin,7.908343207224070,N/A
SOSC 12500,2,Winter 2020,Sean Dowdy,6.242811665727140,N/A
SOSC 12500,2,Winter 2021,Elham Mireshghi,6.837312351758690,N/A
SOSC 12500,2,Winter 2020,Meghanne Barker,4.811949797381380,N/A
SOSC 12500,2,Winter 2021,Ingrid Becker,6.263639668577630,N/A
SOSC 12500,2,Winter 2020,Rose Malloy,6.436016252034160,N/A
SOSC 12500,2,Winter 2021,David Gutherz,4.41342060647316,N/A
SOSC 12500,2,Winter 2020,Basil Salem,7.480564109382150,N/A
SOSC 12500,2,Winter 2021,Molly Cunningham,6.6335631946734200,N/A
SOSC 12500,2,Winter 2020,Basil Salem,7.527935683212970,N/A
SOSC 12500,2,Winter 2021,Basil Salem,8.716954041204440,N/A
SOSC 12500,2,Winter 2020,Elizabeth Beal,6.627410736127800,N/A
SOSC 12500,2,Winter 2021,Suchismita Das,7.684969633797430,N/A
SOSC 12500,2,Winter 2020,Elizabeth Beal,6.520691764430590,N/A
SOSC 12500,2,Winter 2021,Molly Cunningham,9.173790999691550,N/A
SOSC 12500,2,Winter 2021,Basil Salem,7.584379625394870,N/A
SOSC 12500,2,Winter 2020,David Gutherz,8.537612769759300,N/A
SOSC 12500,2,Winter 2021,Estefania Vidal Montero,6.368002425041750,N/A
SOSC 12500,2,Winter 2020,Meghanne Barker,6.747898424786480,N/A
SOSC 12500,2,Winter 2021,Elizabeth Beal,8.70365111307289,N/A
SOSC 12500,3,Winter 2021,Elizabeth Beal,7.356357778746850,N/A
SOSC 12500,9,(2206) Summer 2020,William Mazzarella,0.6701836862761780,N/A
SOSC 12500,9,(2206) Summer 2020,Elizabeth Beal,0.8755145236601110,N/A
ANTH 23608,1,Winter 2021,Victoria Nguyen,9.74,N/A
PLSC 28605,1,Winter 2021,Susan C Stokes,9.966,N/A
MATH 21100,6,Spring 2016,Laurent Demanet,8.454290751331520,7.00
MATH 21100,6,Spring 2017,Sebastian Hurtado-Salazar,9.221666666666670,7.50
MATH 21100,6,Winter 2017,Jonathan Weare,3.727879050972020,4.67
MATH 21100,6,Spring 2020,Yuehaw Khoo,8.923606805473690,N/A
LLSO 23501,1,Spring 2016,Adrian D S Johns,9.190000000000000,5.29
MUSI 17002,1,Autumn 2016,Mollie Stone,8.283593306699090,1.80
MUSI 17002,1,Spring 2017,Mollie Stone,7.403148703028200,1.95
MUSI 17002,1,Winter 2017,Mollie Stone,9.9475,2.03
MUSI 17002,1,Autumn 2014,Mollie Stone,6.44751565382102,1.30
MUSI 17002,1,Autumn 2015,Mollie Stone,8.521886399166230,2.07
MUSI 17002,1,Spring 2015,Mollie Stone,6.6362978403103500,1.83
MUSI 17002,1,Winter 2015,,6.345150541369930,1.67
LACS 26623,1,Spring 2020,Alejandra Azuero Quijano,9.354000000000000,N/A
TAPS 21730,1,Winter 2020,Devon De Mayo,9.849,N/A
HEBR 10101,1,Autumn 2014,Stuart Creason,7.915,9.00
HEBR 10101,1,Autumn 2015,Stuart Creason,9.5,9.00
ECMA 31340,1,Autumn 2020,Thibaut Lamadon,7.9160000000000000,N/A
ECON 21010,1,Autumn 2020,Christopher Roark,6.875034312481250,N/A
ECON 21010,1,Autumn 2019,Christopher Roark,9.229000000000000,N/A
PBPL 24901,1,Autumn 2015,Charles (Chad) Broughton,9.683333333333330,6.84
PBPL 24901,1,Winter 2015,Charles (Chad) Broughton,6.456761468697720,6.22
PBPL 24901,1,Autumn 2016,Charles (Chad) Broughton,7.458243716552690,6.36
PBPL 24901,1,Winter 2020,Charles (Chad) Broughton,6.262543805582460,N/A
ECON 12410,9,(2206) Summer 2020,"Ryan Fang, Kanit Kuevibulvanich, Min Sok Lee, Victor Lima Herrera, Kotaro Yoshida",10.0,N/A
SOCI 20005,1,Autumn 2015,Andrew Abbott,8.53051984742299,5.91
SOCI 20005,1,Autumn 2016,Andrew Abbott,6.2720134940616100,5.66
SOCI 20005,1,Spring 2015,John Martin,7.645622377466920,5.62
SOCI 20005,1,Autumn 2019,Kimberly Hoang,9.376,N/A
PHIL 25000,0,Autumn 2014,Agnes Callard,5.907204626227950,5.32
PHIL 25000,0,Autumn 2015,Gabriel Lear,7.179035820219700,4.52
